compilation error,[CE] cannot find symbol categoryPlot,,CategoryPlot CategoryPlot = this.categoryPlot.getPlot();
compilation error,[CE] cannot find symbol,,CategoryPlot CategoryPlot = getPlot();
increase failing tests, [FE] NullPointerException,,CategoryPlot CategoryPlot = new CategoryPlot();
compilation error,[CE] cannot find symbol Lists,,CategoryPlot CategoryPlot = Lists.newArrayList();
compilation error,[CE] cannot find symbol Maps,,CategoryPlot CategoryPlot = Maps.newHashMap();
compilation error,[CE] cannot find symbol categoryplot,,CategoryPlot CategoryPlot = this.categoryplot.getPlot();
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer,boolean),,int index = indexOf(this.layer.keySet(), this.backgroundRangeMarkers.size());
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer,boolean),,int index = indexFromLocal(this.foregroundRangeMarkers, marker);
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer,boolean),,int index = indexOf(this.foregroundRangeMarkers, this.backgroundRangeMarkers.keySet());
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer,boolean),,int index = indexOf(this, layer);
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer,boolean),,int index = indexFromLocal(this.foregroundRangeMarkers);
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer,boolean),,int index = indexOf(this.layer.getItemCount(), this.backgroundRangeMarkers.size());
compilation error,[CE] incompatible types,ValueAxis result = null; ,ValueAxis result = this;
compilation error,[CE] ValueAxis is abstract; cannot be instantiated,ValueAxis result = null; ,ValueAxis result = new ValueAxis(this.rangeAxes.size(), this.rangeAxes.size());
compilation error,[CE] ValueAxis is abstract; cannot be instantiated,ValueAxis result = null; ,ValueAxis result = new ValueAxis();
compilation error,[CE] cannot find symbol DateTimeUtils,ValueAxis result = null; ,ValueAxis result = DateTimeUtils.getValueAxis(this.rangeAxes);
compilation error,[CE] ValueAxis is abstract; cannot be instantiated,ValueAxis result = null; ,ValueAxis result = new ValueAxis(this.rangeAxes.size());
compilation error,[CE] cannot find symbol,ValueAxis result = null; ,ValueAxis result = ObjectUtilities.getValueAxis(this.rangeAxes);
compilation error,[CE] ValueAxis is abstract; cannot be instantiated,ValueAxis result = null; ,ValueAxis result = new ValueAxis(this.rangeAxes!= null? null : this.rangeAxes.get(index));
compilation error,[CE] ValueAxis is abstract; cannot be instantiated,ValueAxis result = null; ,ValueAxis result = new ValueAxis(this.rangeAxes.size() - 1);
compilation error,[CE] cannot find symbol,ValueAxis result = null; ,ValueAxis result = new ValueAxis(this.rangeAxes!= null? null : this.rangeAxes.get(index).getValue());
compilation error,[CE] incompatible types for ?: neither is a subtype of the other,ValueAxis result = null; ,ValueAxis result = new ValueAxis(this.rangeAxes!= null? null : this.rangeAxes.size());
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOf(axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = getAxisIndex();
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOf(axisIndex); this.axisIndex = axisIndex;
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOf(axisIndex); if(index < 0) { index = axisIndex + 1; }
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOf(axisIndex); if(index < 0) { index = axisIndex++; }
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOf(axisIndex); if(index < 0) { index++; }
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOf(axisIndex); if(index < 0) { index = axisIndex.getLength(); }
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOfSupported(axisIndex);
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = getAxis();
compilation error,[CE] variable index is already defined in method mapDatasetToRangeAxis(int,int),,int index = indexOf(axisIndex); if(index < 0) { index = axisIndex; }
compilation error,[CE] incompatible types,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_PAINT;
compilation error,[CE] cannot find symbol DEFAULT_CROSSHAIR_VALUE,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_VALUE;
compilation error,[CE] incompatible types,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_STROKE;
patch is same with buggy,,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = 0.0;
compilation error,[CE] cannot find symbol DEFAULT_CROSSHAIR_BLOCK,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_BLOCK;
compilation error,[CE] cannot find symbol DEFAULT_CROSSHAIR_COLLEC,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_COLLEC;
compilation error,[CE] cannot find symbol DEFAULT_CROSSHAIR_BOOLEAN,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_BOOLEAN;
compilation error,[CE] cannot find symbol DEFAULT_CROSSHAIR_KNOWN,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_KNOWN;
compilation error,[CE] cannot find symbol DEFAULT_CROSSHAIR_FLOAT,this.domainCrosshairValue = 0.0; ,this.domainCrosshairValue = DEFAULT_CROSSHAIR_FLOAT;
patch is same with buggy,,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] { null, null, null, null } ;
compilation error,[CE] array dimension missing,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] &null, null, null, null } ;
patch is same with buggy,,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] { null, null, null, null } ;
compilation error,[CE] array dimension missing,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] &Null, null, null, null } ;
compilation error,[CE] array dimension missing,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] } null, null, null, null } ;
patch is same with buggy,,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] { null, null, null, null } ;
compilation error,[CE] array dimension missing,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] == null, null, null, null } ;
compilation error,[CE] array dimension missing,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[], null, null, null } ;
compilation error,[CE] array dimension missing,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[]!= null, null, null, null } ;
compilation error,[CE] array dimension missing,private transient Paint[] quadrantPaint = new Paint[] {null, null, null, null}; ,private transient Paint[] quadrantPaint = new Paint[] &isDrawnull, null, null, null } ;
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setRangeAxis(new RangeAxis());
compilation error,[CE] no suitable method found for setDomainAxis(boolean),configureRangeAxes(); ,setDomainAxis(DEFAULT_DOMAIN_GRIDLINES_VISIBLE);
compilation error,[CE] no suitable method found for setRangeAxis(boolean),configureRangeAxes(); ,setRangeAxis(DEFAULT_DOMAIN_GRIDLINES_VISIBLE);
compilation error,[CE] cannot find symbol DEFAULT_DOMAIN_GRIDLINES,configureRangeAxes(); ,setDomainAxis(DEFAULT_DOMAIN_GRIDLINES);
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,enableRangeAxis();
compilation error,[CE] cannot find symbol DEFAULT_DOMAIN_GRIDLINES,configureRangeAxes(); ,setRangeAxis(DEFAULT_DOMAIN_GRIDLINES);
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setRangeAxis(new RangeAxisItemRenderer());
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setDomainAxis(new RangeAxis());
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setDomainAxis(new RangeAxis(domainAxis));
compilation error,[CE] cannot find symbol,configureRangeAxes(); ,setRangeAxis(new RangeAxis(domainAxis));
patch is same with buggy,,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap();
compilation error,[CE] cannot find symbol DateTimeZone,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap(DateTimeZone.getDefault(), DEFAULT_CROSSHAIR_VISIBLE);
compilation error,[CE] cannot find symbol DateTimeZone,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap(DateTimeZone.getDefault());
compilation error,[CE] cannot find symbol backgroundStroke,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap(this.backgroundStroke);
compilation error,[CE] cannot find symbol,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMapWithExpectedValues();
compilation error,[CE] cannot find symbol DateTimeZone,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap(DateTimeZone.getDefault(), DEFAULT_CROSSHAIR_MARKER);
compilation error,[CE] no suitable constructor found for HashMap(double),this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap(0.0);
compilation error,[CE] cannot find symbol domainAxis,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap(this.domainAxis);
compilation error,[CE] cannot find symbol DateTimeZone,this.foregroundRangeMarkers = new HashMap(); ,this.foregroundRangeMarkers = new HashMap(DateTimeZone.getDefault(), TimeZone.getDefault());
patch is same with buggy,,this.domainZeroBaselinePaint = Color.black; ,this.domainZeroBaselinePaint = Color.black;
compilation error,[CE] bad operand types for binary operator '+',this.domainZeroBaselinePaint = Color.black; ,this.domainZeroBaselinePaint = Color.black + 1;
compilation error,[CE] ';' expected,this.domainZeroBaselinePaint = Color.black; ,this.domainZeroBaselinePaint = Color.black);
compilation error,[CE] bad operand types for binary operator '-',this.domainZeroBaselinePaint = Color.black; ,this.domainZeroBaselinePaint = Color.black - 1;
compilation error,[CE] illegal start of expression,} ,super.addRangeMarker(index, marker);
compilation error,[CE] illegal start of expression,} ,if(index < 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addChangeListener(this); }
compilation error,[CE] illegal start of expression,} ,if(index == 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addChangeListener(this); }
compilation error,[CE] illegal start of expression,} ,if(index < 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addChangeListener(this); } else { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,} ,if(index == 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addChangeListener(this); } else { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,} ,if(index < 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addChangeListener(this); } else { addRangeMarker(index, marker); }
compilation error,[CE] illegal start of expression,} ,if(index < 0) { LayerUtilities.setPaint(marker, Layer.SEPARATOR); marker = new Layer(); marker.addChangeListener(this); }
compilation error,[CE] illegal start of expression,} ,if(index < 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addRangeMarker(this); }
compilation error,[CE] illegal start of expression,} ,if(index == 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addChangeListener(this); } else { addRangeMarker(index, marker); }
compilation error,[CE] illegal start of expression,} ,if(index == 0) { LayerUtilities.setPaint(marker, Layer.FOREGROUND); marker = new Layer(); marker.addRangeMarker(this); }
compilation error,[CE] call to super must be first statement in constructor,,super();
compilation error,[CE] cannot find symbol Feature,,Preconditions.checkArgument(isEnabled(Feature.AUTO_CLOSE_SOURCE));
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkNotNull(dataset); this.domainAxis = new DomainAxisMap();
compilation error,[CE] cannot find symbol Feature,,Preconditions.checkArgument(isEnabled(Feature.AUTO_CLOSE_TARGET));
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkNotNull(dataset);
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkNotNull(dataset); this.domainAxis = new ValueAxisMap();
compilation error,[CE] cannot find symbol itemRenderer,,Preconditions.checkArgument(!this.itemRenderer.isEmpty());
compilation error,[CE] cannot find symbol dataset,,Preconditions.checkArgument(!this.dataset.isEmpty());
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkNotNull(dataset); this.domainAxis = null;
compilation error,[CE] cannot find symbol Preconditions,,Preconditions.checkNotNull(dataset); this.domainAxis = new DomainAxis();
compilation error,[CE] method mapDatasetToRangeAxis in class CategoryPlot cannot be applied to given types;,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(0.0, 0);
compilation error,[CE] method mapDatasetToRangeAxis in class CategoryPlot cannot be applied to given types;,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(0);
compilation error,[CE] method mapDatasetToRangeAxis in class CategoryPlot cannot be applied to given types;,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(domainAxis, DEFAULT_DOMAIN_GRIDLINES_VISIBLE);
compilation error,[CE] method mapDatasetToRangeAxis in class CategoryPlot cannot be applied to given types;,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(domainAxis, 0);
compilation error,[CE] cannot find symbol defaultAxis,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(defaultAxis);
patch is same with buggy,,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(0, 0);
increase failing tests, [FE] NullPointerException,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(-1, 0);
compilation error,[CE] method mapDatasetToRangeAxis in class CategoryPlot cannot be applied to given types;,this.mapDatasetToRangeAxis(0, 0); ,this.mapDatasetToRangeAxis(0000);
compilation error,[CE] illegal start of expression,,if(marker == null) { if(!setPosition(1)) { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,,if(marker!= null) { if(!setPosition(1)) { throw new IllegalArgumentException(""); }
compilation error,[CE] illegal start of expression,,if(marker == null) { XYMarker marker = new XYMarkerId(); if(marker!= null) { marker.setOrientation(PlotOrientation.HORIZONTAL); }
compilation error,[CE] illegal start of expression,,if(marker == null) { XYMarker marker = new XYMarkerId(); if(marker!= null) { marker = new XYMarkerId(); }
compilation error,[CE] illegal start of expression,,if(marker == null) { if(!setPosition(1)) { throw new IllegalStateException(""); }
compilation error,[CE] illegal start of expression,,if(marker == null) { if(!setPosition(1)) { return null; }
compilation error,[CE] illegal start of expression,,if(marker == null) { XYMarker marker = new XYMarkerId(); if(marker == null) { marker = new XYMarkerId(); }
compilation error,[CE] illegal start of expression,,if(marker == null) { XYMarker marker = new XYMarkerId(); if(marker!= null) { marker.setOrientation(PlotOrientation.VERTICAL); }
compilation error,[CE] illegal start of expression,,if(marker == null) { if(!setPosition(1)) { return false; }
compilation error,[CE] method removeChangeListener in class Plot cannot be applied to given types;,,if(marker == null) { XYPlot.removeChangeListener(marker); } else { Preconditions.checkNotNull(marker, Layer.FOREGROUND); marker = null; }
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexOf(XYPlot.SECOND_ARRAY);
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexOf(XYPlot.INSTANCE);
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexOf(XYPlot.SECOND_ARRAY); if(index < 0) { throw new NullPointerException(""); }
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexFromDataset(XYPlot.INSTANCE);
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexFromPlot();
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexOf(XYPlot.SECOND_ARRAY); if(index >= 0) { throw new NullPointerException(""); }
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexOf(XYPlot.SECOND_ARRAY); if(index < 0) { throw new IllegalArgumentException(""); }
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexFromDataset(XYPlot.SECOND_ARRAY);
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexOf(XYPlot.SECOND_ARRAY); if(index >= 0) { throw new IllegalArgumentException(""); }
compilation error,[CE] variable index is already defined in method getDataset(int),,int index = indexOf(XYPlot.SECOND_ARRAY); if(index < 0) { result = new XYDataset(index, null); }
compilation error,[CE] cannot find symbol EventChartChangeEvent,,EventChartChangeEvent = getChartChangeEvent();
compilation error,[CE] cannot find symbol EventChartChangeEvent,,EventChartChangeEvent = this.getChartChangeEvent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)getParent();
compilation error,[CE] cannot find symbol UPDATED,,event.setChangeEventType(ChartChangeEventType.UPDATED); notifyListeners(event);
compilation error,[CE] cannot find symbol EventChartChangeEvent,,EventChartChangeEvent =(XYPlot)getChartChangeEvent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)getConfig();
compilation error,[CE] cannot find symbol EventChartChangeEvent,,EventChartChangeEvent = getChartChangeEvent(event);
compilation error,[CE] cannot find symbol,,event.setChangeEventType(ChartChangeEventType.GENERAL);
compilation error,[CE] cannot find symbol,,event.setChangeEventType(ChartChangeEventType.GENERAL); notifyListeners(event);
compilation error,[CE] cannot find symbol EventChartChangeEvent,,EventChartChangeEvent = this.getDatasetChangeEvent();
patch is same with buggy,,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(   "org.jfree.chart.plot.LocalizationBundle"); ,protected static ResourceBundle localizationResources = ResourceBundle.getBundle("org.jfree.chart.plot.LocalizationBundle");
increase failing tests, [FE]  locale en,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(   "org.jfree.chart.plot.LocalizationBundle"); ,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(",org.jfree.chart.plot.LocalizationBundle");
compilation error,[CE] cannot find symbol,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(   "org.jfree.chart.plot.LocalizationBundle"); ,protected static ResourcesBundle localizationResources = ResourceBundle.getBundle("org.jfree.chart.plot.LocalizationBundle");
increase failing tests, [FE]  locale en,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(   "org.jfree.chart.plot.LocalizationBundle"); ,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(".org.jfree.chart.plot.LocalizationBundle");
compilation error,[CE] cannot find symbol ResourcesBundle,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(   "org.jfree.chart.plot.LocalizationBundle"); ,protected static ResourceBundle localizationResources = ResourcesBundle.getBundle("org.jfree.chart.plot.LocalizationBundle");
compilation error,[CE] non-static method getString(String) cannot be referenced from a static context,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(   "org.jfree.chart.plot.LocalizationBundle"); ,protected static ResourceBundle localizationResources = ResourceBundle.getString("org.jfree.chart.plot.LocalizationBundle");
increase failing tests, [FE]  locale en,protected static ResourceBundle localizationResources = ResourceBundle.getBundle(   "org.jfree.chart.plot.LocalizationBundle"); ,protected static ResourceBundle localizationResources = ResourceBundle.getBundle("org.jfree.chart.localizationBundle");
compilation error,[CE] call to super must be first statement in constructor,,super();
compilation error,[CE] cannot find symbol,,renderer.setBaseToolTipGenerator(new BasicToolTipGenerator()); this.domainAxis = domainAxis;
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = renderer.findDomainAxis(DOMAIN_CROSSHAIR_ASSIGN); this.domainAxis = renderer.getDomainAxis(DOMAIN_CROSSHAIR_ASSIGN);
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = renderer.findDomainAxis(DOMAIN_CROSSHAIR_ASSIGN); this.domainAxis = renderer.getDomainAxis();
compilation error,[CE] cannot find symbol,,renderer.setBaseToolTipGenerator(new BasicToolTipGenerator());
compilation error,[CE] call to super must be first statement in constructor,,super(); this.domainAxis =(CategoryAxis)super.getItemRenderer();
compilation error,[CE] cannot find symbol domainAxis,,Preconditions.checkArgument(this.domainAxis!= null); this.domainAxis = domainAxis;
compilation error,[CE] cannot find symbol domainAxis,,Preconditions.checkArgument(this.domainAxis!= null); this.domainAxis = renderer.getDomainAxis();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = renderer.findDomainAxis(DOMAIN_CROSSHAIR_ASSIGN); this.domainAxis = renderer.getDomainAxis(DOMAIN_CROSSHAIR_IS_OBJECT);
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = renderer.findDomainAxis(DOMAIN_CROSSHAIR_ASSIGN); this.domainAxis = renderer.getDomainAxis(DOMAIN_CROSSHAIR_OBJECT);
patch is same with buggy,,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayList();
increase failing tests, [FE]  locale en,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayList(this.backgroundRangeMarkers.size());
compilation error,[CE] cannot find symbol,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayListWithCapacity(this.backgroundRangeMarkers.size());
compilation error,[CE] ')' expected,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayList(this.backgroundRangeMarkers.get(new Integer(index), this.backgroundRangeMarkers.size());
compilation error,[CE] ')' expected,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayListWithCapacity(this.backgroundRangeMarkers.get(new Integer(index), this.backgroundRangeMarkers.size());
compilation error,[CE] ')' expected,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayListWithCapacity(this.backgroundRangeMarkers.get(new Integer(index), this.backgroundRangeMarkers.get(new Integer(index)));
compilation error,[CE] no suitable constructor found for ArrayList(Object),markers = new java.util.ArrayList(); ,markers = new java.util.ArrayList(this.backgroundRangeMarkers.get(new Integer(index)));
compilation error,[CE] ')' expected,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayList(this.backgroundRangeMarkers.get(new Integer(index));
compilation error,[CE] ')' expected,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayList(this.backgroundRangeMarkers.get(new Integer(index), this.backgroundRangeMarkers.get(new Integer(index)));
compilation error,[CE] cannot find symbol,markers = new java.util.ArrayList(); ,markers = new java.util.ArrayListWithCapacity(this.backgroundRangeMarkers.get(new Integer(index)));
patch is same with buggy,,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] { 2.0f, 2.0f }, 0.0f);
patch is same with buggy,,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] { 2.0f, 2.0f }, 0.0f);
increase failing tests, [FE]  locale en,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(1.0f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] { 2.0f, 2.0f }, 0.0f);
compilation error,[CE] array dimension missing,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] } 2.0f, 2.0f }, 0.0f);
increase failing tests, [FE]  locale en,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.0f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] { 2.0f, 2.0f }, 0.0f);
increase failing tests, [FE]  locale en,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(1.0f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] { 2.0f, 2.0f }, 0.0f);
compilation error,[CE] array dimension missing,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] >> 2.0f, 2.0f }, 0.0f);
compilation error,[CE] array dimension missing,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[] < 2.0f, 2.0f }, 0.0f);
compilation error,[CE] array dimension missing,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]) { 2.0f, 2.0f }, 0.0f);
compilation error,[CE] array dimension missing,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]  {2.0f, 2.0f}, 0.0f); ,public static final Stroke DEFAULT_GRIDLINE_STROKE = new BasicStroke(0.5f, BasicStroke.CAP_BUTT, BasicStroke.JOIN_BEVEL, 0.0f, new float[]!= 2.0f, 2.0f }, 0.0f);
patch is same with buggy,,if (renderer != null) { ,if(renderer!= null) {
increase failing tests, [FE] NullPointerException,if (renderer != null) { ,if(renderer == null) {
compilation error,[CE] cannot find symbol domainAxis,if (renderer != null) { ,if(renderer!= null && this.domainAxis!= null) {
compilation error,[CE] cannot find symbol Feature,if (renderer != null) { ,if(renderer!= null && isEnabled(Feature.AUTO_CLOSE_SOURCE)) {
compilation error,[CE] cannot find symbol domainAxis,if (renderer != null) { ,if(this.domainAxis!= null) {
compilation error,[CE] cannot find symbol,if (renderer != null) { ,if(renderer!= null && isDomainAxisEmpty()) {
compilation error,[CE] cannot find symbol RendererChangeHelper,if (renderer != null) { ,if(renderer!= null && RendererChangeHelper.isOn()) {
