projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[12];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[6];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[16];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[4];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[2];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[10];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[8];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214in.mark(signature.length);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=newInputStream(in.getBytes());
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.readIn();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in.getBytes();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[3];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(signature!=null){finalbyte[]signature=newbyte[256];staticfinalbyte[]signature=newbyte[256];}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(signature!=null){finalbyte[]signature=newbyte[256];}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(signature!=null){finalbyte[]signature=newbyte[256];}else{returnnewCompressorInputStream(in,decompressUntilEOF);}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=newInputStream(in.getBytes(decompressConcatenated));
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=newInputStream(in.getBytes(),decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=newInputStream(in.getBytes(DEFLATE));
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[9];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256*DateTimeConstants.MILLIS_PER_SECOND],decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];ByteArrayCompressorInputStreamin=newByteArrayCompressorInputStream();byte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];ByteArrayCompressorInputStreamin=newByteArrayCompressorInputStream(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];ByteArrayCompressorInputStreamin=newByteArrayCompressorInputStream(256,256);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];ByteArrayCompressorInputStreamin=newByteArrayCompressorInputStream(256,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[1024];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.parseBoolean(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.parseBoolean(in,signature);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(in.markSupported()){in.markSupported();}else{in.decompressConcatenated=Boolean.parseBoolean(in);}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(in.markSupported()){in.markSupported();}else{in.decompressConcatenated=Boolean.valueOf(in.getValue());}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(in.markSupported()){in.markSupported();}else{in.decompressConcatenated=Boolean.valueOf(in.markSupported());}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(in.markSupported()){in.markSupported();}else{in.decompressConcatenated=false;}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Integer.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];decompressConcatenated=Integer.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];in.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[0];decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];this.decompressConcatenated=Boolean.parseBoolean(in,signature);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength));
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];in.decompressConcatenated=Boolean.parseBoolean(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214intsignatureLength=IOUtils.readFully(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214in.write(signature.length);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createInputStream(in,DEFLATE);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.readLine();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.readLine();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[3];staticfinalbyte[]signature=newbyte[3];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(signature!=null){finalbyte[]signature=newbyte[256];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(signature==null){finalbyte[]signature=newbyte[256];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(signature!=null){finalbyte[]signature=newbyte[256];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);}else{in.close();}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214if(signature==null){finalbyte[]signature=newbyte[256];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);}else{in.close();}
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.readUTF();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.readIO();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[0];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[252];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[24];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Byte.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Integer.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,descompressConcatenated);
