bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testDefaultArgName  [CONTEXT]  public  boolean  hasArgName()  {  [BUGGY]    String  argName  =  getArgName();  [BUGGY]  return  argName  !=  null  &&  argName.length()  >  0;  }  [CLASS]  Option  [METHOD]  hasArgName  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	328	328	1	add	    String  argName  =  getArgName();		compilable	  [FE]  ComparisonFailure  testDefaultArgName	16	1
262	[BUG]  [BUGGY]    OptionBuilder.instance  =(OptionBuilder)optionalArgs.iterator().next();  [CE]  cannot  find  symbol  optionalArgs  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder.instance  =(OptionBuilder)optionalArgs.iterator().next();  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	109	109	1	replace	    OptionBuilder.instance  =(OptionBuilder)optionalArgs.iterator().next();		non-compiled	[CE]  cannot  find  symbol  optionalArgs	18	None	add
263	[BUG]  [BUGGY]    OptionBuilder.instance  =(OptionBuilder)optionalArgs.clone();  [CE]  cannot  find  symbol  optionalArgs  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder.instance  =(OptionBuilder)optionalArgs.clone();  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	109	109	1	replace	    OptionBuilder.instance  =(OptionBuilder)optionalArgs.clone();		non-compiled	[CE]  cannot  find  symbol  optionalArgs	18	None	add
281	[BUG]  [BUGGY]    String  argName  =(String)this.opt.getArgName();  [CE]  cannot  find  symbol  [CONTEXT]  public  String  getArgName()  {  [BUGGY]    String  argName  =(String)this.opt.getArgName();  [BUGGY]  return  argName;  }  [CLASS]  Option  [METHOD]  getArgName  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	318	318	1	replace	    String  argName  =(String)this.opt.getArgName();		non-compiled	[CE]  cannot  find  symbol	14	None	add
282	[BUG]  [BUGGY]    String  argName  =(String)this.numberOfArgs  +  1;  [CE]  inconvertible  types  [CONTEXT]  public  String  getArgName()  {  [BUGGY]    String  argName  =(String)this.numberOfArgs  +  1;  [BUGGY]  return  argName;  }  [CLASS]  Option  [METHOD]  getArgName  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	318	318	1	replace	    String  argName  =(String)this.numberOfArgs  +  1;		non-compiled	[CE]  inconvertible  types	14	None	add
283	[BUG]  [BUGGY]    String  argName  =(String)this.values.get(opt.getArgName());  [CE]  cannot  find  symbol  [CONTEXT]  public  String  getArgName()  {  [BUGGY]    String  argName  =(String)this.values.get(opt.getArgName());  [BUGGY]  return  argName;  }  [CLASS]  Option  [METHOD]  getArgName  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	318	318	1	replace	    String  argName  =(String)this.values.get(opt.getArgName());		non-compiled	[CE]  cannot  find  symbol	14	None	add
285	[BUG]  [BUGGY]    String  argName  =(String)this.numberOfArgs;  [CE]  inconvertible  types  [CONTEXT]  public  String  getArgName()  {  [BUGGY]    String  argName  =(String)this.numberOfArgs;  [BUGGY]  return  argName;  }  [CLASS]  Option  [METHOD]  getArgName  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	318	318	1	replace	    String  argName  =(String)this.numberOfArgs;		non-compiled	[CE]  inconvertible  types	14	None	add
301	[BUG]  [BUGGY]    OptionBuilder  instance  =  getOptions().iterator().next();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =  getOptions().iterator().next();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =  getOptions().iterator().next();		non-compiled	[CE]  cannot  find  symbol	4	None	add
302	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.clone();  [CE]  boolean  cannot  be  dereferenced  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.clone();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =(OptionBuilder)required.clone();		non-compiled	[CE]  boolean  cannot  be  dereferenced	4	None	add
303	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.newInstance();  [CE]  boolean  cannot  be  dereferenced  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.newInstance();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =(OptionBuilder)required.newInstance();		non-compiled	[CE]  boolean  cannot  be  dereferenced	4	None	add
304	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)this.optionalArgs.get();  [CE]  non-static  variable  this  cannot  be  referenced  from  a  static  context  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)this.optionalArgs.get();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =(OptionBuilder)this.optionalArgs.get();		non-compiled	[CE]  non-static  variable  this  cannot  be  referenced  from  a  static  context	4	None	add
305	[BUG]  [BUGGY]    OptionBuilder  instance  =  getDefaultOptionBuilder();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =  getDefaultOptionBuilder();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =  getDefaultOptionBuilder();		non-compiled	[CE]  cannot  find  symbol	4	None	add
364	[BUG]  [BUGGY]  buff.append(option.getOpt()  ==  null?  option.getLongOptSeparator  : "   ");  [CE]  cannot  find  symbol  getLongOptSeparator  [CONTEXT]  buff.append( "- ").append(option.getOpt());  }  else  {  buff.append( "-- ").append(option.getLongOpt());  }  if  (option.hasArg()  &&  option.hasArgName())  {  [BUGGY]  buff.append(option.getOpt()  ==  null?  option.getLongOptSeparator  : "   ");  [BUGGY]  buff.append( "< ").append(option.getArgName()).append( "> ");  }  if  (!required)  {  buff.append( "] ");  }  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  appendOption  [RETURN_TYPE]  void  StringBuffer  buff  Option  option  final  boolean  required  [VARIABLES]  StringBuffer  buff  Option  option  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  footer  header  longOptSeparator  name  newline  prefix  boolean  required  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  padding  width  Comparator  comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.5773502691896258	655	655	1	replace	buff.append(option.getOpt()  ==  null?  option.getLongOptSeparator  : "   ");	buff.append(option.getOpt()  ==  null  ?  longOptSeparator  :   "   ");  	non-compiled	[CE]  cannot  find  symbol  getLongOptSeparator	9	None	replace
383	[BUG]  [BUGGY]  buff.append( "  <   ").append(option.getLongOptSeparator()).append( "> ");  [CE]  cannot  find  symbol  [CONTEXT]  if  (option.hasArg()  &&  option.hasArgName())  {  buff.append(option.getOpt()  ==  null  ?  longOptSeparator  :   "   ");  [BUGGY]  buff.append( "  <   ").append(option.getLongOptSeparator()).append( "> ");  [BUGGY]  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  appendOption  [RETURN_TYPE]  void  StringBuffer  buff  Option  option  final  boolean  required  [VARIABLES]  StringBuffer  buff  Option  option  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  footer  header  longOptSeparator  name  newline  prefix  boolean  required  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  padding  width  Comparator  comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.5773502691896258	656	656	1	replace	buff.append( "  <   ").append(option.getLongOptSeparator()).append( "> ");	buff.append( "< ").append(option.getArgName()).append( "> ");  	non-compiled	[CE]  cannot  find  symbol	11	None	replace
384	[BUG]  [BUGGY]  buff.append( "  <   ").append(option.getSyntaxPrefix()).append( "> ");  [CE]  cannot  find  symbol  [CONTEXT]  if  (option.hasArg()  &&  option.hasArgName())  {  buff.append(option.getOpt()  ==  null  ?  longOptSeparator  :   "   ");  [BUGGY]  buff.append( "  <   ").append(option.getSyntaxPrefix()).append( "> ");  [BUGGY]  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  appendOption  [RETURN_TYPE]  void  StringBuffer  buff  Option  option  final  boolean  required  [VARIABLES]  StringBuffer  buff  Option  option  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  footer  header  longOptSeparator  name  newline  prefix  boolean  required  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  padding  width  Comparator  comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.5773502691896258	656	656	1	replace	buff.append( "  <   ").append(option.getSyntaxPrefix()).append( "> ");	buff.append( "< ").append(option.getArgName()).append( "> ");  	non-compiled	[CE]  cannot  find  symbol	11	None	replace
3	[BUG]  [BUGGY]  OptionBuilder.required  =(OptionBuilder)required;  [CE]  inconvertible  types  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  [BUGGY]  OptionBuilder.required  =(OptionBuilder)required;  [BUGGY]    return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	148	148	1	replace	OptionBuilder.required  =(OptionBuilder)required;	OptionBuilder.required  =  true;  	non-compiled	[CE]  inconvertible  types	1	None	replace
4	[BUG]  [BUGGY]  OptionBuilder.required  =(OptionBuilder)enabledByDefault();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  [BUGGY]  OptionBuilder.required  =(OptionBuilder)enabledByDefault();  [BUGGY]    return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	148	148	1	replace	OptionBuilder.required  =(OptionBuilder)enabledByDefault();	OptionBuilder.required  =  true;  	non-compiled	[CE]  cannot  find  symbol	1	None	replace
33	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)argName.clone();  [CE]  clone()  has  protected  access  in  Object  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)argName.clone();  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	109	109	1	replace	    OptionBuilder  instance  =(OptionBuilder)argName.clone();		non-compiled	[CE]  clone()  has  protected  access  in  Object	18	None	add
34	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)ArgName.class.getSimpleName();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)ArgName.class.getSimpleName();  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	109	109	1	replace	    OptionBuilder  instance  =(OptionBuilder)ArgName.class.getSimpleName();		non-compiled	[CE]  cannot  find  symbol	18	None	add
35	[BUG]  [BUGGY]    OptionBuilder.hasArg(argName);  [CE]  no  suitable  method  found  for  hasArg(String)  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  [BUGGY]    OptionBuilder.hasArg(argName);  [BUGGY]  OptionBuilder.numberOfArgs  =  1;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	109	109	1	replace	    OptionBuilder.hasArg(argName);		non-compiled	[CE]  no  suitable  method  found  for  hasArg(String)	18	None	add
64	[BUG]  [BUGGY]  buff.append( "  <   ").append(option.getSize()).append( "> ");  [CE]  cannot  find  symbol  [CONTEXT]  if  (option.hasArg()  &&  option.hasArgName())  {  buff.append(option.getOpt()  ==  null  ?  longOptSeparator  :   "   ");  [BUGGY]  buff.append( "  <   ").append(option.getSize()).append( "> ");  [BUGGY]  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  appendOption  [RETURN_TYPE]  void  StringBuffer  buff  Option  option  final  boolean  required  [VARIABLES]  StringBuffer  buff  Option  option  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  footer  header  longOptSeparator  name  newline  prefix  boolean  required  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  padding  width  Comparator  comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.5773502691896258	656	656	1	replace	buff.append( "  <   ").append(option.getSize()).append( "> ");	buff.append( "< ").append(option.getArgName()).append( "> ");  	non-compiled	[CE]  cannot  find  symbol	11	None	replace
93	[BUG]  [BUGGY]  return(optionBuilder  ==  null)?  required  :  instance;  [CE]  cannot  find  symbol  optionBuilder  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]  return(optionBuilder  ==  null)?  required  :  instance;  [BUGGY]  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	return(optionBuilder  ==  null)?  required  :  instance;	return  instance;  	non-compiled	[CE]  cannot  find  symbol  optionBuilder	3	None	replace
94	[BUG]  [BUGGY]  return(optionBuilder  ==  null)?  required  :  optionBuilder.required;  [CE]  cannot  find  symbol  optionBuilder  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]  return(optionBuilder  ==  null)?  required  :  optionBuilder.required;  [BUGGY]  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	return(optionBuilder  ==  null)?  required  :  optionBuilder.required;	return  instance;  	non-compiled	[CE]  cannot  find  symbol  optionBuilder	3	None	replace
121	[BUG]  [BUGGY]    if(arguments  ==  null)  {  throw  new  IllegalArgumentException( " ");  }  [CE]  cannot  find  symbol  arguments  [CONTEXT]  public  void  setArgName(String  name)  {  this.defaultArgName  =  name;  [BUGGY]    if(arguments  ==  null)  {  throw  new  IllegalArgumentException( " ");  }  [BUGGY]  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	315	315	1	replace	    if(arguments  ==  null)  {  throw  new  IllegalArgumentException( " ");  }		non-compiled	[CE]  cannot  find  symbol  arguments	8	None	add
123	[BUG]  [BUGGY]    if(arguments  ==  null)  {  for(Comparator  optionComparator  :  defaultArgName)  {  this.optionComparator  =  optionComparator;  }  [CE]  for-each  loops  are  not  supported  in  -source  1.4  [CONTEXT]  public  void  setArgName(String  name)  {  this.defaultArgName  =  name;  [BUGGY]    if(arguments  ==  null)  {  for(Comparator  optionComparator  :  defaultArgName)  {  this.optionComparator  =  optionComparator;  }  [BUGGY]  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	315	315	1	replace	    if(arguments  ==  null)  {  for(Comparator  optionComparator  :  defaultArgName)  {  this.optionComparator  =  optionComparator;  }		non-compiled	[CE]  for-each  loops  are  not  supported  in  -source  1.4	8	None	add
124	[BUG]  [BUGGY]    if(optionComparator  ==  null)  {  for(Comparator  optionComparator  :  optionComparator.keySet())  {  this.defaultArgName  =  defaultArgName;  }  [CE]  for-each  loops  are  not  supported  in  -source  1.4  [CONTEXT]  public  void  setArgName(String  name)  {  this.defaultArgName  =  name;  [BUGGY]    if(optionComparator  ==  null)  {  for(Comparator  optionComparator  :  optionComparator.keySet())  {  this.defaultArgName  =  defaultArgName;  }  [BUGGY]  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	315	315	1	replace	    if(optionComparator  ==  null)  {  for(Comparator  optionComparator  :  optionComparator.keySet())  {  this.defaultArgName  =  defaultArgName;  }		non-compiled	[CE]  for-each  loops  are  not  supported  in  -source  1.4	8	None	add
125	[BUG]  [BUGGY]    if(optionComparator  ==  null)  {  for(Comparator  optionComparator  :  optionComparator.keySet())  {  setArgName(optionComparator.getDefaultArgName());  }  [CE]  for-each  loops  are  not  supported  in  -source  1.4  [CONTEXT]  public  void  setArgName(String  name)  {  this.defaultArgName  =  name;  [BUGGY]    if(optionComparator  ==  null)  {  for(Comparator  optionComparator  :  optionComparator.keySet())  {  setArgName(optionComparator.getDefaultArgName());  }  [BUGGY]  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	315	315	1	replace	    if(optionComparator  ==  null)  {  for(Comparator  optionComparator  :  optionComparator.keySet())  {  setArgName(optionComparator.getDefaultArgName());  }		non-compiled	[CE]  for-each  loops  are  not  supported  in  -source  1.4	8	None	add
212	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)enabledByDefault();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)enabledByDefault();  [BUGGY]  OptionBuilder.required  =  true;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	148	148	1	replace	    OptionBuilder  instance  =(OptionBuilder)enabledByDefault();		non-compiled	[CE]  cannot  find  symbol	2	None	add
213	[BUG]  [BUGGY]    OptionBuilder  instance  =  getRequired();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  [BUGGY]    OptionBuilder  instance  =  getRequired();  [BUGGY]  OptionBuilder.required  =  true;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	148	148	1	replace	    OptionBuilder  instance  =  getRequired();		non-compiled	[CE]  cannot  find  symbol	2	None	add
