text	label
org.apache.commons.math.linear.OpenMapRealVector:422-return virtualSize;	0
org.apache.commons.math.linear.OpenMapRealVector:56-this(0, DEFAULT_ZERO_TOLERANCE);	0
org.apache.commons.math.linear.OpenMapRealVector:57-}	0
org.apache.commons.math.linear.OpenMapRealVector:65-this(dimension, DEFAULT_ZERO_TOLERANCE);	0
org.apache.commons.math.linear.OpenMapRealVector:66-}	0
org.apache.commons.math.linear.OpenMapRealVector:86-protected OpenMapRealVector(OpenMapRealVector v, int resize) {	0
org.apache.commons.math.linear.OpenMapRealVector:87-virtualSize = v.getDimension() + resize;	0
org.apache.commons.math.linear.OpenMapRealVector:88-entries = new OpenIntToDoubleHashMap(v.entries);	0
org.apache.commons.math.linear.OpenMapRealVector:89-epsilon = v.epsilon;	0
org.apache.commons.math.linear.OpenMapRealVector:90-}	0
org.apache.commons.math.linear.OpenMapRealVector:99-this(dimension, expectedSize, DEFAULT_ZERO_TOLERANCE);	0
org.apache.commons.math.linear.OpenMapRealVector:100-}	0
org.apache.commons.math.linear.OpenMapRealVector:110-public OpenMapRealVector(int dimension, int expectedSize, double epsilon) {	0
org.apache.commons.math.linear.OpenMapRealVector:111-virtualSize = dimension;	0
org.apache.commons.math.linear.OpenMapRealVector:112-entries = new OpenIntToDoubleHashMap(expectedSize, 0.0);	0
org.apache.commons.math.linear.OpenMapRealVector:113-this.epsilon = epsilon;	0
org.apache.commons.math.linear.OpenMapRealVector:114-}	0
org.apache.commons.math.linear.OpenMapRealVector:123-this(values, DEFAULT_ZERO_TOLERANCE);	0
org.apache.commons.math.linear.OpenMapRealVector:124-}	0
org.apache.commons.math.linear.OpenMapRealVector:133-public OpenMapRealVector(double[] values, double epsilon) {	0
org.apache.commons.math.linear.OpenMapRealVector:134-virtualSize = values.length;	0
org.apache.commons.math.linear.OpenMapRealVector:135-entries = new OpenIntToDoubleHashMap(0.0);	0
org.apache.commons.math.linear.OpenMapRealVector:136-this.epsilon = epsilon;	0
org.apache.commons.math.linear.OpenMapRealVector:137-for (int key = 0; key < values.length; key++) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:188-x0 = 0.5 * (x0 + x1 - FastMath.max(rtol * FastMath.abs(x1), atol));	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:189-f0 = computeObjectiveValue(x0);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:239-return x1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:124-return solve(maxEval, f, min, max, startValue, AllowedSolution.ANY_SIDE);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:237-switch (allowed) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:149-final double ftol = getFunctionValueAccuracy();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:150-final double atol = getAbsoluteAccuracy();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:151-final double rtol = getRelativeAccuracy();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:155-boolean inverted = false;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:160-final double x = x1 - ((f1 * (x1 - x0)) / (f1 - f0));	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:161-final double fx = computeObjectiveValue(x);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:166-if (fx == 0.0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:171-if (f1 * fx < 0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:174-x0 = x1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:175-f0 = f1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:176-inverted = !inverted;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:178-switch (method) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:187-if (x == x1) {	1
org.apache.commons.math.analysis.solvers.BaseSecantSolver:198-x1 = x;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:199-f1 = fx;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:204-if (FastMath.abs(f1) <= ftol) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:235-if (FastMath.abs(x1 - x0) < FastMath.max(rtol * FastMath.abs(x1),	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:252-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:146-verifyBracketing(x0, x1);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:68-super(absoluteAccuracy);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:69-this.allowed = AllowedSolution.ANY_SIDE;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:70-this.method = method;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:71-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:116-this.allowed = allowedSolution;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:117-return super.solve(maxEval, f, min, max, startValue);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:130-double x0 = getMin();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:131-double x1 = getMax();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:132-double f0 = computeObjectiveValue(x0);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:133-double f1 = computeObjectiveValue(x1);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:138-if (f0 == 0.0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:141-if (f1 == 0.0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:83-super(relativeAccuracy, absoluteAccuracy);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:84-this.allowed = AllowedSolution.ANY_SIDE;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:85-this.method = method;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:86-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:100-super(relativeAccuracy, absoluteAccuracy, functionValueAccuracy);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:101-this.allowed = AllowedSolution.ANY_SIDE;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:102-this.method = method;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:103-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:109-return solve(maxEval, f, min, max, min + 0.5 * (max - min), allowedSolution);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:139-return x0;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:142-return x1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:167-return x;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:180-f0 *= 0.5;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:181-break;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:124-return solve(maxEval, f, min, max, startValue, AllowedSolution.ANY_SIDE);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:149-final double ftol = getFunctionValueAccuracy();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:150-final double atol = getAbsoluteAccuracy();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:151-final double rtol = getRelativeAccuracy();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:155-boolean inverted = false;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:160-final double x = x1 - ((f1 * (x1 - x0)) / (f1 - f0));	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:161-final double fx = computeObjectiveValue(x);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:166-if (fx == 0.0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:171-if (f1 * fx < 0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:174-x0 = x1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:175-f0 = f1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:176-inverted = !inverted;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:178-switch (method) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:192-x1 = x;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:193-f1 = fx;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:198-if (FastMath.abs(f1) <= ftol) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:229-if (FastMath.abs(x1 - x0) < FastMath.max(rtol * FastMath.abs(x1),	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:246-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:146-verifyBracketing(x0, x1);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:68-super(absoluteAccuracy);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:69-this.allowed = AllowedSolution.ANY_SIDE;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:70-this.method = method;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:71-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:116-this.allowed = allowedSolution;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:117-return super.solve(maxEval, f, min, max, startValue);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:130-double x0 = getMin();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:131-double x1 = getMax();	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:132-double f0 = computeObjectiveValue(x0);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:133-double f1 = computeObjectiveValue(x1);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:138-if (f0 == 0.0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:141-if (f1 == 0.0) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:83-super(relativeAccuracy, absoluteAccuracy);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:84-this.allowed = AllowedSolution.ANY_SIDE;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:85-this.method = method;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:86-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:100-super(relativeAccuracy, absoluteAccuracy, functionValueAccuracy);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:101-this.allowed = AllowedSolution.ANY_SIDE;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:102-this.method = method;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:103-}	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:109-return solve(maxEval, f, min, max, min + 0.5 * (max - min), allowedSolution);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:139-return x0;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:142-return x1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:167-return x;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:180-f0 *= 0.5;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:181-break;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:183-f0 *= f1 / (f1 + fx);	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:184-break;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:199-switch (allowed) {	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:201-return x1;	0
org.apache.commons.math.analysis.solvers.BaseSecantSolver:203-if (inverted) {	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:313-public Rotation(Vector3D u1, Vector3D u2, Vector3D v1, Vector3D v2) {	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:316-double u1u1 = u1.getNormSq();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:317-double u2u2 = u2.getNormSq();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:318-double v1v1 = v1.getNormSq();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:319-double v2v2 = v2.getNormSq();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:320-if ((u1u1 == 0) || (u2u2 == 0) || (v1v1 == 0) || (v2v2 == 0)) {	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:325-v1 = new Vector3D(FastMath.sqrt(u1u1 / v1v1), v1);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:328-double u1u2 = u1.dotProduct(u2);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:329-double v1v2 = v1.dotProduct(v2);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:330-double coeffU = u1u2 / u1u1;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:331-double coeffV = v1v2 / u1u1;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:332-double beta = FastMath.sqrt((u2u2 - u1u2 * coeffU) / (v2v2 - v1v2 * coeffV));	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:333-double alpha= coeffU - beta * coeffV;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:334-v2 = new Vector3D(alpha, v1, beta, v2);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:337-Vector3D uRef= u1;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:338-Vector3D vRef= v1;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:339-Vector3D v1Su1 = v1.subtract(u1);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:340-Vector3D v2Su2 = v2.subtract(u2);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:341-Vector3D k = v1Su1.crossProduct(v2Su2);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:342-Vector3D u3= u1.crossProduct(u2);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:343-double c = k.dotProduct(u3);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:344-if (c == 0) {	1
org.apache.commons.math.geometry.euclidean.threed.Rotation:378-c = FastMath.sqrt(c);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:379-double inv = 1.0 / (c + c);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:380-q1 = inv * k.getX();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:381-q2 = inv * k.getY();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:382-q3 = inv * k.getZ();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:385-k = new Vector3D(uRef.getY() * q3 - uRef.getZ() * q2,	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:388-q0 = vRef.dotProduct(k) / (2 * k.getNormSq());	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:390-}	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:481-return q0;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:134-boolean needsNormalization) {	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:136-if (needsNormalization) {	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:145-this.q0 = q0;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:146-this.q1 = q1;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:147-this.q2 = q2;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:148-this.q3 = q3;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:150-}	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:98-public static final Rotation IDENTITY = new Rotation(1.0, 0.0, 0.0, 0.0, false);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:138-double inv = 1.0 / FastMath.sqrt(q0 * q0 + q1 * q1 + q2 * q2 + q3 * q3);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:139-q0 *= inv;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:140-q1 *= inv;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:141-q2 *= inv;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:142-q3 *= inv;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:173-public Rotation(Vector3D axis, double angle) {	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:175-double norm = axis.getNorm();	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:176-if (norm == 0) {	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:177-throw MathRuntimeException.createArithmeticException(LocalizedFormats.ZERO_NORM_FOR_ROTATION_AXIS);	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:180-double halfAngle = -0.5 * angle;	0
org.apache.commons.math.geometry.euclidean.threed.Rotation:181-double coeff = FastMath.sin(halfAngle) / norm;	0
org.apache.commons.math.complex.Complex:152-MathUtils.checkNotNull(rhs);	0
org.apache.commons.math.complex.Complex:153-return createComplex(real + rhs.getReal(),	1
org.apache.commons.math.complex.Complex:319-return isNaN;	0
org.apache.commons.math.complex.Complex:997-return new Complex(realPart, imaginaryPart);	0
org.apache.commons.math.complex.Complex:308-return real;	0
org.apache.commons.math.complex.Complex:299-return imaginary;	0
org.apache.commons.math.complex.Complex:90-super();	0
org.apache.commons.math.complex.Complex:91-this.real = real;	0
org.apache.commons.math.complex.Complex:92-this.imaginary = imaginary;	0
org.apache.commons.math.complex.Complex:94-isNaN = Double.isNaN(real) || Double.isNaN(imaginary);	0
org.apache.commons.math.complex.Complex:95-isInfinite = !isNaN &&	0
org.apache.commons.math.complex.Complex:97-}	0
org.apache.commons.math.complex.Complex:52-public static final Complex I = new Complex(0.0, 1.0);	0
org.apache.commons.math.complex.Complex:56-public static final Complex NaN = new Complex(Double.NaN, Double.NaN);	0
org.apache.commons.math.complex.Complex:60-public static final Complex INF = new Complex(Double.POSITIVE_INFINITY, Double.POSITIVE_INFINITY);	0
org.apache.commons.math.complex.Complex:63-public static final Complex ONE = new Complex(1.0, 0.0);	0
org.apache.commons.math.complex.Complex:66-public static final Complex ZERO = new Complex(0.0, 0.0);	0
org.apache.commons.math.complex.Complex:110-if (isNaN) {	0
org.apache.commons.math.complex.Complex:111-return Double.NaN;	0
org.apache.commons.math.complex.Complex:114-if (isInfinite()) {	0
org.apache.commons.math.complex.Complex:115-return Double.POSITIVE_INFINITY;	0
org.apache.commons.math.complex.Complex:118-if (FastMath.abs(real) < FastMath.abs(imaginary)) {	0
org.apache.commons.math.complex.Complex:119-if (imaginary == 0.0) {	0
org.apache.commons.math.complex.Complex:120-return FastMath.abs(real);	0
org.apache.commons.math.complex.Complex:122-double q = real / imaginary;	0
org.apache.commons.math.complex.Complex:123-return FastMath.abs(imaginary) * FastMath.sqrt(1 + q * q);	0
org.apache.commons.math.complex.Complex:125-if (real == 0.0) {	0
org.apache.commons.math.complex.Complex:126-return FastMath.abs(imaginary);	0
org.apache.commons.math.complex.Complex:128-double q = imaginary / real;	0
org.apache.commons.math.complex.Complex:129-return FastMath.abs(real) * FastMath.sqrt(1 + q * q);	0
org.apache.commons.math.complex.Complex:172-if (isNaN) {	0
org.apache.commons.math.complex.Complex:173-return NaN;	0
org.apache.commons.math.complex.Complex:175-return createComplex(real, -imaginary);	0
org.apache.commons.math.complex.Complex:215-MathUtils.checkNotNull(rhs);	0
org.apache.commons.math.complex.Complex:216-if (isNaN || rhs.isNaN) {	0
org.apache.commons.math.complex.Complex:217-return NaN;	0
org.apache.commons.math.complex.Complex:220-double c = rhs.getReal();	0
org.apache.commons.math.complex.Complex:221-double d = rhs.getImaginary();	0
org.apache.commons.math.complex.Complex:222-if (c == 0.0 && d == 0.0) {	0
org.apache.commons.math.complex.Complex:223-return NaN;	0
org.apache.commons.math.complex.Complex:226-if (rhs.isInfinite() && !isInfinite()) {	0
org.apache.commons.math.complex.Complex:227-return ZERO;	0
org.apache.commons.math.complex.Complex:230-if (FastMath.abs(c) < FastMath.abs(d)) {	0
org.apache.commons.math.complex.Complex:231-double q = c / d;	0
org.apache.commons.math.complex.Complex:232-double denominator = c * q + d;	0
org.apache.commons.math.complex.Complex:233-return createComplex((real * q + imaginary) / denominator,	0
org.apache.commons.math.complex.Complex:236-double q = d / c;	0
org.apache.commons.math.complex.Complex:237-double denominator = d * q + c;	0
org.apache.commons.math.complex.Complex:238-return createComplex((imaginary * q + real) / denominator,	0
org.apache.commons.math.complex.Complex:263-if (this == other) {	0
org.apache.commons.math.dfp.Dfp:576-return new Dfp(getField(), x);	0
org.apache.commons.math.dfp.Dfp:661-return field.getTwo();	0
org.apache.commons.math.dfp.Dfp:801-return nans == INFINITE;	0
org.apache.commons.math.dfp.Dfp:2305-if (isInfinite()) {	0
org.apache.commons.math.dfp.Dfp:2313-if (isNaN()) {	0
org.apache.commons.math.dfp.Dfp:2317-Dfp y = this;	0
org.apache.commons.math.dfp.Dfp:2318-boolean negate = false;	0
org.apache.commons.math.dfp.Dfp:2319-if (lessThan(getZero())) {	1
org.apache.commons.math.dfp.Dfp:2326-int exponent = (int)(y.log10() * 3.32);	0
org.apache.commons.math.dfp.Dfp:2327-if (exponent < 0) {	0
org.apache.commons.math.dfp.Dfp:2328-exponent--;	0
org.apache.commons.math.dfp.Dfp:2331-Dfp tempDfp = DfpMath.pow(getTwo(), exponent);	0
org.apache.commons.math.dfp.Dfp:2332-while (tempDfp.lessThan(y) || tempDfp.equals(y)) {	0
org.apache.commons.math.dfp.Dfp:2336-exponent--;	0
org.apache.commons.math.dfp.Dfp:2340-y = y.divide(DfpMath.pow(getTwo(), exponent));	0
org.apache.commons.math.dfp.Dfp:2341-if (exponent > -1023) {	0
org.apache.commons.math.dfp.Dfp:2342-y = y.subtract(getOne());	0
org.apache.commons.math.dfp.Dfp:2345-if (exponent < -1074) {	0
org.apache.commons.math.dfp.Dfp:2349-if (exponent > 1023) {	0
org.apache.commons.math.dfp.Dfp:2354-y = y.multiply(newInstance(4503599627370496l)).rint();	0
org.apache.commons.math.dfp.Dfp:2355-String str = y.toString();	0
org.apache.commons.math.dfp.Dfp:2356-str = str.substring(0, str.length()-1);	0
org.apache.commons.math.dfp.Dfp:2357-long mantissa = Long.parseLong(str);	0
org.apache.commons.math.dfp.Dfp:2359-if (mantissa == 4503599627370496L) {	0
org.apache.commons.math.dfp.Dfp:2366-if (exponent <= -1023) {	0
org.apache.commons.math.dfp.Dfp:2370-while (exponent < -1023) {	0
org.apache.commons.math.dfp.Dfp:2375-long bits = mantissa | ((exponent + 1023L) << 52);	0
org.apache.commons.math.dfp.Dfp:2376-double x = Double.longBitsToDouble(bits);	0
org.apache.commons.math.dfp.Dfp:2378-if (negate) {	0
org.apache.commons.math.dfp.Dfp:2382-return x;	0
org.apache.commons.math.dfp.Dfp:1096-if (mant[mant.length-1] > 1000) {	0
org.apache.commons.math.dfp.Dfp:1099-if (mant[mant.length-1] > 100) {	0
org.apache.commons.math.dfp.Dfp:1102-if (mant[mant.length-1] > 10) {	0
org.apache.commons.math.dfp.Dfp:1105-return exp * 4 - 4;	0
org.apache.commons.math.dfp.Dfp:1041-return result;	0
org.apache.commons.math.dfp.Dfp:1234-a.exp = b.exp;	0
org.apache.commons.math.dfp.Dfp:918-return trunc(DfpField.RoundingMode.ROUND_HALF_EVEN);	0
org.apache.commons.math.dfp.Dfp:959-boolean changed = false;	0
org.apache.commons.math.dfp.Dfp:961-if (isNaN()) {	0
org.apache.commons.math.dfp.Dfp:965-if (nans == INFINITE) {	0
org.apache.commons.math.dfp.Dfp:969-if (mant[mant.length-1] == 0) {	0
org.apache.commons.math.dfp.Dfp:976-if (exp < 0) {	0
org.apache.commons.math.dfp.Dfp:987-if (exp >= mant.length) {	0
org.apache.commons.math.dfp.Dfp:994-Dfp result = newInstance(this);	0
org.apache.commons.math.dfp.Dfp:995-for (int i = 0; i < mant.length-result.exp; i++) {	0
org.apache.commons.math.dfp.Dfp:996-changed |= result.mant[i] != 0;	0
org.apache.commons.math.dfp.Dfp:997-result.mant[i] = 0;	0
org.apache.commons.math.dfp.Dfp:1000-if (changed) {	0
org.apache.commons.math.dfp.Dfp:654-return field.getOne();	0
org.apache.commons.math.dfp.Dfp:2119-buffer[--q] = '-';	0
org.apache.commons.math.geometry.Vector3D:473-return new Vector3D(v1.y * v2.z - v1.z * v2.y, v1.z * v2.x - v1.x * v2.z, v1.x * v2.y - v1.y * v2.x);	0
org.apache.commons.math.geometry.Vector3D:181-return x;	0
org.apache.commons.math.geometry.Vector3D:189-return y;	0
org.apache.commons.math.geometry.Vector3D:197-return z;	0
org.apache.commons.math.geometry.Vector3D:93-public Vector3D(double x, double y, double z) {	0
org.apache.commons.math.geometry.Vector3D:94-this.x = x;	0
org.apache.commons.math.geometry.Vector3D:95-this.y = y;	0
org.apache.commons.math.geometry.Vector3D:96-this.z = z;	0
org.apache.commons.math.geometry.Vector3D:97-}	0
org.apache.commons.math.geometry.Vector3D:35-public static final Vector3D ZERO = new Vector3D(0, 0, 0);	0
org.apache.commons.math.geometry.Vector3D:38-public static final Vector3D PLUS_I = new Vector3D(1, 0, 0);	0
org.apache.commons.math.geometry.Vector3D:41-public static final Vector3D MINUS_I = new Vector3D(-1, 0, 0);	0
org.apache.commons.math.geometry.Vector3D:44-public static final Vector3D PLUS_J = new Vector3D(0, 1, 0);	0
org.apache.commons.math.geometry.Vector3D:47-public static final Vector3D MINUS_J = new Vector3D(0, -1, 0);	0
org.apache.commons.math.geometry.Vector3D:50-public static final Vector3D PLUS_K = new Vector3D(0, 0, 1);	0
org.apache.commons.math.geometry.Vector3D:53-public static final Vector3D MINUS_K = new Vector3D(0, 0, -1);	0
org.apache.commons.math.geometry.Vector3D:57-public static final Vector3D NaN = new Vector3D(Double.NaN, Double.NaN, Double.NaN);	0
org.apache.commons.math.geometry.Vector3D:61-public static final Vector3D POSITIVE_INFINITY =	0
org.apache.commons.math.geometry.Vector3D:65-public static final Vector3D NEGATIVE_INFINITY =	0
org.apache.commons.math.geometry.Vector3D:69-private static final Vector3DFormat DEFAULT_FORMAT =	0
org.apache.commons.math.geometry.Vector3D:107-public Vector3D(double alpha, double delta) {	0
org.apache.commons.math.geometry.Vector3D:108-double cosDelta = FastMath.cos(delta);	0
org.apache.commons.math.geometry.Vector3D:109-this.x = FastMath.cos(alpha) * cosDelta;	0
org.apache.commons.math.geometry.Vector3D:110-this.y = FastMath.sin(alpha) * cosDelta;	0
org.apache.commons.math.geometry.Vector3D:111-this.z = FastMath.sin(delta);	0
org.apache.commons.math.geometry.Vector3D:112-}	0
org.apache.commons.math.geometry.Vector3D:120-public Vector3D(double a, Vector3D u) {	0
org.apache.commons.math.geometry.Vector3D:121-this.x = a * u.x;	0
org.apache.commons.math.geometry.Vector3D:122-this.y = a * u.y;	0
org.apache.commons.math.geometry.Vector3D:123-this.z = a * u.z;	0
org.apache.commons.math.geometry.Vector3D:124-}	0
org.apache.commons.math.geometry.Vector3D:134-public Vector3D(double a1, Vector3D u1, double a2, Vector3D u2) {	0
org.apache.commons.math.geometry.Vector3D:135-this.x = a1 * u1.x + a2 * u2.x;	0
org.apache.commons.math.geometry.Vector3D:136-this.y = a1 * u1.y + a2 * u2.y;	0
org.apache.commons.math.geometry.Vector3D:137-this.z = a1 * u1.z + a2 * u2.z;	0
org.apache.commons.math.geometry.Vector3D:138-}	0
org.apache.commons.math.geometry.Vector3D:151-double a3, Vector3D u3) {	0
org.apache.commons.math.geometry.Vector3D:152-this.x = a1 * u1.x + a2 * u2.x + a3 * u3.x;	0
org.apache.commons.math.geometry.Vector3D:153-this.y = a1 * u1.y + a2 * u2.y + a3 * u3.y;	0
org.apache.commons.math.geometry.Vector3D:154-this.z = a1 * u1.z + a2 * u2.z + a3 * u3.z;	0
org.apache.commons.math.geometry.Vector3D:155-}	0
org.apache.commons.math.geometry.Vector3D:170-double a3, Vector3D u3, double a4, Vector3D u4) {	0
org.apache.commons.math.geometry.Vector3D:171-this.x = a1 * u1.x + a2 * u2.x + a3 * u3.x + a4 * u4.x;	0
org.apache.commons.math.geometry.Vector3D:172-this.y = a1 * u1.y + a2 * u2.y + a3 * u3.y + a4 * u4.y;	0
org.apache.commons.math.geometry.Vector3D:173-this.z = a1 * u1.z + a2 * u2.z + a3 * u3.z + a4 * u4.z;	0
