bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	original_failing_test_number
17978595	[BUG]  [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  else  if(added)  b.toString()  :  null;  }  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  else  if(added)  b.toString()  :  null;  }  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  else  if(added)  b.toString()  :  null;  }	  //    removeAgedItems(false);    if(added)    {    fireSeriesChanged();    >>    	compilable	  [FE]  IllegalArgumentException	2996433	1
17981408	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  deleteAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  deleteAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());	  //    deleteAgedItems(true);    if(notify)    {    fireSeriesChanged();    hopped    &&    item.getPeriod().getTime().equals(this.data.get(item.getPeriod()))    	compilable	  [FE]  IllegalArgumentException	2996902	1
17981409	[BUG]  [BUGGY]  //  deleteAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  deleteAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  deleteAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());	  //    deleteAgedItems(true);    if(notify)    {    fireSeriesChanged();    hopped    &&    item.getPeriod().getTime().equals(this.data.get(item.getPeriod()))    	compilable	  [FE]  IllegalArgumentException	2996902	1
5990378	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              public  TimeSeries(Comparable  name,  String  domain,  String  range,  Class  timePeriodClass)  {  super(name);  this.domain  =  domain;              [BUGGY]  this.maximumItemAge  =  Math.max(0,  0);  [BUGGY]              this.range  =  range;  this.timePeriodClass  =  timePeriodClass;  this.data  =  new  java.util.ArrayList();  this.maximumItemCount  =  Integer.MAX_VALUE;  this.maximumItemAge  =  Long.MAX_VALUE;  }  [CLASS]  TimeSeries  [METHOD]  <init>  [RETURN_TYPE]  Class)  Comparable  name  String  domain  String  range  Class  timePeriodClass  [VARIABLES]  Comparable  name  boolean  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  domain  range  long  maximumItemAge  serialVersionUID  int  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	174	174	1	add	this.maximumItemAge  =  Math.max(0,  0);	  	compilable	  [FE]  IllegalArgumentException	998397	1
5990379	[BUG]  [BUGGY]  this.maximumItemAge  =  Math.max(0,  0);  [FE]  IllegalArgumentException  [CONTEXT]              public  TimeSeries(Comparable  name,  String  domain,  String  range,  Class  timePeriodClass)  {  super(name);  this.domain  =  domain;              [BUGGY]  this.maximumItemAge  =  Math.max(0,  0);  [BUGGY]              this.range  =  range;  this.timePeriodClass  =  timePeriodClass;  this.data  =  new  java.util.ArrayList();  this.maximumItemCount  =  Integer.MAX_VALUE;  this.maximumItemAge  =  Long.MAX_VALUE;  }  [CLASS]  TimeSeries  [METHOD]  <init>  [RETURN_TYPE]  Class)  Comparable  name  String  domain  String  range  Class  timePeriodClass  [VARIABLES]  Comparable  name  boolean  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  domain  range  long  maximumItemAge  serialVersionUID  int  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	174	174	1	replace	this.maximumItemAge  =  Math.max(0,  0);	  	compilable	  [FE]  IllegalArgumentException	998397	1
17979710	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  this.data.add(item,  getItemCount()  -  1);  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  this.data.add(item,  getItemCount()  -  1);	  //    removeAgedItems(true,    item);    b.append('ufffd');    	compilable	  [FE]  IllegalArgumentException	2996619	1
17979711	[BUG]  [BUGGY]  //  this.data.add(item,  getItemCount()  -  1);  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  this.data.add(item,  getItemCount()  -  1);  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  this.data.add(item,  getItemCount()  -  1);	  //    removeAgedItems(true,    item);    b.append('ufffd');    	compilable	  [FE]  IllegalArgumentException	2996619	1
17979925	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  this.data.clear();  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  this.data.clear();	  //    removedAllAgedItems(false,    true);    	compilable	  [FE]  IllegalArgumentException	2996655	1
17979926	[BUG]  [BUGGY]  //  this.data.clear();  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  this.data.clear();  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  this.data.clear();	  //    removedAllAgedItems(false,    true);    	compilable	  [FE]  IllegalArgumentException	2996655	1
17979926	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removedFromList();  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removedFromList();	  //    removedAllAgedItems(false,    true);    	compilable	  [FE]  IllegalArgumentException	2996655	1
17979927	[BUG]  [BUGGY]  //  removedFromList();  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removedFromList();  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removedFromList();	  //    removedAllAgedItems(false,    true);    	compilable	  [FE]  IllegalArgumentException	2996655	1
17978593	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  bod  ;  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  bod  ;	  //    removeAgedItems(false);    if(added)    {    fireSeriesChanged();    >>    	compilable	  [FE]  IllegalArgumentException	2996433	1
17978594	[BUG]  [BUGGY]  //  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  bod  ;  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  bod  ;  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  bod  ;	  //    removeAgedItems(false);    if(added)    {    fireSeriesChanged();    >>    	compilable	  [FE]  IllegalArgumentException	2996433	1
17979740	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removedAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getPeriod().getTime().equals(this.timePeriodClass.getName()))  {  this.data.add(item);  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removedAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getPeriod().getTime().equals(this.timePeriodClass.getName()))  {  this.data.add(item);	  	compilable	  [FE]  IllegalArgumentException	2996624	1
17979741	[BUG]  [BUGGY]  //  removedAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getPeriod().getTime().equals(this.timePeriodClass.getName()))  {  this.data.add(item);  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removedAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getPeriod().getTime().equals(this.timePeriodClass.getName()))  {  this.data.add(item);  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removedAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  &&  item.getPeriod().getTime().equals(this.timePeriodClass.getName()))  {  this.data.add(item);	  	compilable	  [FE]  IllegalArgumentException	2996624	1
424052	[BUG]  [BUGGY]  [FE]  AssertionFailedError  [CONTEXT]              throws  CloneNotSupportedException  {  if  (start  <  0)  {  throw  new  IllegalArgumentException(             "Requires  start  >=  0.             ");  }  if  (end  <  start)  {              [BUGGY]  System.err.println( "Requires  start  -  begin.   ");  [BUGGY]              throw  new  IllegalArgumentException(             "Requires  start  <=  end.             ");  }  TimeSeries  copy  =  (TimeSeries)  super.clone();  copy.data  =  new  java.util.ArrayList();  if  (this.data.size()  >  0)  {  for  (int  index  =  start;  index  <=  end;  index++)  {  TimeSeriesDataItem  item  =  (TimeSeriesDataItem)  this.data.get(index);  TimeSeriesDataItem  clone  =  (TimeSeriesDataItem)  item.clone();  try  {  [CLASS]  TimeSeries  [METHOD]  createCopy  [RETURN_TYPE]  TimeSeries  int  start  int  end  [VARIABLES]  TimeSeries  copy  boolean  TimeSeriesDataItem  clone  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  SeriesException  e  long  index  latest  maximumItemAge  periods  serialVersionUID  int  count  end  i  index  maximum  maximumItemCount  start  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.7071067811865475	880	880	1	add	System.err.println( "Requires  start  -  begin.   ");	  System.err.println(   "Requires    start    -    start.       ");    	compilable	  [FE]  AssertionFailedError	70676	1
424053	[BUG]  [BUGGY]  System.err.println( "Requires  start  -  begin.   ");  [FE]  AssertionFailedError  [CONTEXT]              throws  CloneNotSupportedException  {  if  (start  <  0)  {  throw  new  IllegalArgumentException(             "Requires  start  >=  0.             ");  }  if  (end  <  start)  {              [BUGGY]  System.err.println( "Requires  start  -  begin.   ");  [BUGGY]              throw  new  IllegalArgumentException(             "Requires  start  <=  end.             ");  }  TimeSeries  copy  =  (TimeSeries)  super.clone();  copy.data  =  new  java.util.ArrayList();  if  (this.data.size()  >  0)  {  for  (int  index  =  start;  index  <=  end;  index++)  {  TimeSeriesDataItem  item  =  (TimeSeriesDataItem)  this.data.get(index);  TimeSeriesDataItem  clone  =  (TimeSeriesDataItem)  item.clone();  try  {  [CLASS]  TimeSeries  [METHOD]  createCopy  [RETURN_TYPE]  TimeSeries  int  start  int  end  [VARIABLES]  TimeSeries  copy  boolean  TimeSeriesDataItem  clone  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  SeriesException  e  long  index  latest  maximumItemAge  periods  serialVersionUID  int  count  end  i  index  maximum  maximumItemCount  start  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.7071067811865475	880	880	1	replace	System.err.println( "Requires  start  -  begin.   ");	  System.err.println(   "Requires    start    -    start.       ");    	compilable	  [FE]  AssertionFailedError	70676	1
17978378	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  b.toString()  :  null;  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  b.toString()  :  null;	  //    removeAgedItems(true);    if(notify)    {    fireSeriesChanged();    bodied    ;    hopped    ;    boolean    notify    =    b.toString()!=    this.data.get(item);    b.toString();    b.toString();    	compilable	  [FE]  IllegalArgumentException	2996397	1
17978379	[BUG]  [BUGGY]  //  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  b.toString()  :  null;  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  b.toString()  :  null;  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(true);  if(added)  {  fireSeriesChanged();  b.toString()  :  null;	  //    removeAgedItems(true);    if(notify)    {    fireSeriesChanged();    bodied    ;    hopped    ;    boolean    notify    =    b.toString()!=    this.data.get(item);    b.toString();    b.toString();    	compilable	  [FE]  IllegalArgumentException	2996397	1
17978588	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  }  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removeAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  }	  	compilable	  [FE]  IllegalArgumentException	2996432	1
17978589	[BUG]  [BUGGY]  //  removeAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  }  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  }  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(true);  if(notify)  consulted  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  }	  	compilable	  [FE]  IllegalArgumentException	2996432	1
17978589	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  Afterward  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  Afterward	  	compilable	  [FE]  IllegalArgumentException	2996432	1
17978590	[BUG]  [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  Afterward  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  Afterward  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bod  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  Afterward	  	compilable	  [FE]  IllegalArgumentException	2996432	1
