projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BIGNUMBER_POSIX,assemLen,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ROOT,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigNUMBER_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_HEADER);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLOCKSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0,assemLen-1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ROOT,TarBuffer.DEFAULT_RCDSIZE,0,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ROOT,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_ARRAY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,false,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,assemLen,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,TarBuffer.DEFAULT_TEST_OUTPUT,buffer.length);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLOBAL,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLOBAL,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_HEADER);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BIGNSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LBKSIZE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDATED,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLNU,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_PADDING);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.UTF8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,bigNumberMode,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigNumberMode+1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_RCDIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,assemLen,longFileMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,longFileMode,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,bigNumberMode,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_BL
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_RANGE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TARGET_VERSION);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLAIN,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLAIN,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PLAIN,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLAIN,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLAIN,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLAIN,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_RANGE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_HEADER);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLOCKSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BUFFER,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BIGNSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRIES,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ENTRIES,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CRDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ROOT,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRIES);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,TarBuffer.DEFAULT_TEST_OUTPUT,encoding);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,TarBuffer.DEFAULT_TEST_OUTPUT,-1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,TarBuffer.DEFAULT_TEST_OUTPUT,buffer.toByteArray());
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DE
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_POSIX,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_TARGET);
